fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-12-31,USD,16303200000,4783100000,364000000,364000000,1752100000,2101900000,11520100000,7494700000,None,2685600000,2685600000,2685600000,None,None,12800000,565100000,None,10350500000,4642900000,1354300000,None,None,1222500000,5707600000,None,2594700000,None,None,3817200000,2066100000,None,5558200000,-6376100000,12581400000,710800000,458500000
2006-03-31,USD,16391500000,4900300000,389200000,389200000,1810400000,2147900000,11491200000,7398100000,None,2703900000,2703900000,2703900000,None,None,487000000,552800000,None,10322000000,4643900000,1338800000,None,None,1198200000,5678100000,None,2570400000,None,None,3768600000,2106900000,None,5672000000,None,None,None,458500000
2006-06-30,USD,16534900000,4984500000,337400000,337400000,1868800000,2219900000,11550400000,7455500000,None,2734800000,2734800000,2734800000,None,None,479000000,558400000,None,10244900000,4551900000,1334500000,None,None,1130400000,5693000000,None,2539300000,None,None,3669700000,2087000000,None,5885200000,None,None,None,460487805
2006-09-30,USD,16625800000,5040800000,399200000,399200000,1888300000,2192600000,11585000000,7481000000,None,2731900000,2731900000,2731900000,None,None,494000000,560700000,None,10239200000,4883200000,1400500000,None,None,1360600000,5356000000,None,2272100000,None,None,3632700000,2122100000,None,5967000000,None,None,None,461012658
2006-12-31,USD,17067000000,5269700000,360800000,360800000,2004500000,2336700000,11797300000,7684800000,None,2993300000,2993300000,2860500000,None,None,270500000,567700000,None,10547000000,5015800000,1205600000,None,None,1326400000,5531200000,None,2276000000,None,None,3602400000,2483800000,None,6097400000,-1391900000,7895600000,598300000,461384615
2007-03-31,USD,17181600000,5234900000,342000000,342000000,2085800000,2296700000,11946700000,7734400000,None,2900300000,2900300000,2900300000,None,None,427000000,510400000,None,10420700000,4613000000,1540100000,None,None,1288800000,5807700000,None,2277000000,None,None,3565800000,1784100000,None,6355000000,None,None,None,461224490
2007-06-30,USD,17846600000,5654900000,457000000,457000000,2243500000,2401600000,12191700000,7870500000,None,2955700000,2955700000,2955700000,None,None,445000000,552800000,None,10723000000,4919300000,1711000000,None,None,1335100000,5803700000,None,2278400000,None,None,3613500000,1873200000,None,6695100000,None,None,None,461800000
2007-09-30,USD,18324300000,6011700000,539600000,539600000,2386300000,2516900000,12312600000,7976000000,None,3028800000,3028800000,3028800000,None,None,427000000,568900000,None,12879600000,5068500000,1713600000,None,None,1395900000,7811100000,None,4379300000,None,None,5775200000,1959000000,None,4996900000,None,None,None,435673077
2007-12-31,USD,18439700000,6096600000,472700000,472700000,2443800000,2560600000,12343100000,8094000000,None,3074100000,3074100000,2942400000,None,None,289000000,619500000,None,12731900000,4928600000,1449300000,None,None,1097900000,7803300000,None,4393900000,None,None,5491800000,2381400000,None,5223700000,-3813600000,8747800000,598300000,431523810
2008-03-31,USD,18912400000,6253100000,524700000,524700000,2612600000,2606800000,12659300000,8230300000,None,3013500000,3013500000,3013500000,None,None,428000000,509000000,None,12884600000,5040100000,1737200000,None,None,1282400000,7844500000,None,4442600000,None,None,5725000000,2020500000,None,5568200000,None,None,None,423600000
2008-06-30,USD,19625500000,6311000000,545800000,545800000,2629800000,2599000000,13314500000,8228100000,None,3097100000,3097100000,3097100000,None,None,None,536400000,None,13595100000,5214500000,1751600000,None,None,1348400000,8380600000,None,4995500000,None,None,6343900000,2114500000,None,5603400000,None,None,None,421000000
2008-09-30,USD,18701200000,6042800000,524100000,524100000,2569800000,2478100000,12658400000,7848700000,None,2907000000,2907000000,2907000000,None,None,None,470800000,None,13304800000,5655500000,1742600000,None,None,1870900000,7649300000,None,4369500000,None,None,6240400000,2042000000,None,4995000000,None,None,None,418100000
2008-12-31,USD,18089000000,5813000000,364000000,364000000,2493000000,2492000000,12276000000,7667000000,None,2864000000,2864000000,2743000000,None,None,141000000,464000000,None,13807000000,4752000000,1422000000,None,None,1083000000,9055000000,None,4882000000,None,None,5965000000,2247000000,None,3878000000,-4285000000,9465000000,598000000,415600000
2009-03-31,USD,17573000000,5505000000,592000000,592000000,2187000000,2385000000,12068000000,7482000000,None,2712000000,2712000000,2712000000,None,None,None,341000000,None,13760000000,4780000000,1427000000,None,None,1314000000,8980000000,None,4875000000,None,None,6189000000,2039000000,None,3575000000,None,None,None,415900000
2009-06-30,USD,18146000000,5464000000,591000000,591000000,2058000000,2331000000,12682000000,7808000000,None,2981000000,2981000000,2981000000,None,None,0,484000000,None,13369000000,4306000000,1512000000,None,None,373000000,9063000000,None,5490000000,None,None,5863000000,2421000000,None,4777000000,0,0,0,415900000
2009-09-30,USD,18588000000,5784000000,750000000,750000000,2014000000,2449000000,12804000000,7926000000,None,3073000000,3073000000,3073000000,None,None,None,571000000,None,13089000000,5312000000,1668000000,None,None,1210000000,7777000000,None,4442000000,None,None,5652000000,2434000000,None,5191000000,None,None,None,416800000
2009-12-31,USD,19209000000,5864000000,987000000,987000000,2033000000,2566000000,13345000000,8033000000,None,3585000000,3585000000,3275000000,None,None,195000000,467000000,None,13519000000,4923000000,1920000000,None,None,610000000,8596000000,None,4792000000,None,None,5402000000,2314000000,None,5406000000,-4087000000,10329000000,598000000,414900000
2010-03-31,USD,18997000000,5719000000,669000000,669000000,2104000000,2557000000,13278000000,7958000000,None,3277000000,3277000000,3277000000,None,None,0,389000000,None,13319000000,5256000000,1995000000,None,None,1001000000,8063000000,None,4387000000,None,None,5388000000,2260000000,None,4626000000,0,0,0,419300000
2010-06-30,USD,18713000000,5621000000,585000000,585000000,2233000000,2390000000,13092000000,7856000000,None,3212000000,3212000000,3212000000,None,None,0,413000000,None,13426000000,5456000000,2055000000,None,None,1157000000,7970000000,None,4442000000,None,None,5599000000,2244000000,None,5287000000,0,0,0,415600000
2010-09-30,USD,19486000000,6092000000,533000000,533000000,2402000000,2413000000,13394000000,8188000000,None,3348000000,3348000000,3348000000,None,None,0,744000000,None,13552000000,5159000000,2123000000,None,None,731000000,8393000000,None,4710000000,None,None,5441000000,2305000000,None,5660000000,0,0,0,412600000
2010-12-31,USD,19864000000,6328000000,876000000,876000000,2373000000,2690000000,13536000000,8356000000,None,287000000,287000000,3403000000,None,767000000,0,607000000,None,13662000000,5338000000,2206000000,None,None,344000000,8324000000,None,5120000000,None,None,5464000000,2684000000,2294000000,5917000000,-4726000000,11086000000,598000000,406976744
2011-03-31,USD,19992000000,6300000000,585000000,585000000,2400000000,2915000000,13692000000,8413000000,-9822000000,3426000000,3426000000,3426000000,None,806000000,0,619000000,None,14271000000,5392000000,2195000000,None,None,719000000,8479000000,None,5406000000,None,None,6125000000,2878000000,2101000000,5721000000,0,0,0,405900000
2011-06-30,USD,20480000000,6722000000,908000000,908000000,2521000000,2757000000,13758000000,8414000000,-10171000000,3486000000,3486000000,3486000000,None,813000000,0,756000000,None,14623000000,6188000000,2358000000,None,None,1008000000,8435000000,None,5424000000,None,None,6432000000,2822000000,1944000000,5857000000,0,0,0,396000000
2011-09-30,USD,19630000000,6539000000,1232000000,1232000000,2421000000,2434000000,13091000000,8047000000,-10146000000,3321000000,3321000000,3321000000,None,766000000,0,452000000,None,14167000000,5816000000,2262000000,None,None,758000000,8351000000,None,5963000000,None,None,6721000000,2796000000,1895000000,5463000000,0,0,0,395200000
