fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2013-09-30,2013-10-24,0.5,0.44,0.06,13.6364,pre-market
2013-12-31,2014-01-29,0.65,0.43,0.22,51.1628,pre-market
2014-03-31,2014-04-23,0.79,0.71,0.08,11.2676,pre-market
2014-06-30,2014-07-23,0.74,0.72,0.02,2.7778,pre-market
2014-09-30,2014-10-22,0.72,0.69,0.03,4.3478,pre-market
2014-12-31,2015-01-29,0.85,0.69,0.16,23.1884,pre-market
2015-03-31,2015-04-23,0.84,0.76,0.08,10.5263,pre-market
2015-06-30,2015-07-23,0.82,0.83,-0.01,-1.2048,pre-market
2015-09-30,2015-10-22,0.93,0.69,0.24,34.7826,pre-market
2015-12-31,2016-02-02,0.93,0.86,0.07,8.1395,pre-market
2016-03-31,2016-04-28,0.89,0.83,0.06,7.2289,pre-market
2016-06-30,2016-07-28,0.95,0.85,0.1,11.7647,pre-market
2016-09-30,2016-10-27,0.91,0.88,0.03,3.4091,pre-market
2016-12-31,2017-01-26,1.04,0.97,0.07,7.2165,pre-market
2017-03-31,2017-04-27,1.04,1.04,0,0,pre-market
2017-06-30,2017-07-27,1.08,0.94,0.14,14.8936,pre-market
2017-09-30,2017-10-25,0,0.93,-0.93,-100,pre-market
2018-06-30,2018-09-07,2.28,0,2.28,None,pre-market
2018-09-30,2018-11-19,0.98,0,0.98,None,pre-market
2018-12-31,2019-02-27,0.927,0,0.927,None,pre-market
2019-03-31,2019-05-02,0.7,0.91,-0.21,-23.0769,pre-market
2019-06-30,2019-07-25,0.86,0.84,0.02,2.381,pre-market
2019-09-30,2019-10-24,0.91,0.72,0.19,26.3889,pre-market
2019-12-31,2020-01-29,0.78,0.72,0.06,8.3333,pre-market
2020-03-31,2020-04-30,0.59,0.58,0.01,1.7241,pre-market
2020-06-30,2020-07-23,-0.26,-0.25,-0.01,-4,pre-market
2020-09-30,2020-10-22,0.5,0.31,0.19,61.2903,pre-market
2020-12-31,2021-01-28,0.81,0.68,0.13,19.1176,pre-market
2021-03-31,2021-04-22,1.36,1.15,0.21,18.2609,pre-market
2021-06-30,2021-07-22,2.72,2.44,0.28,11.4754,pre-market
2021-09-30,2021-10-21,2.75,2.56,0.19,7.4219,pre-market
2021-12-31,2022-01-27,2.15,2.03,0.12,5.9113,pre-market
2022-03-31,2022-04-21,2.34,2.05,0.29,14.1463,pre-market
2022-06-30,2022-07-21,2.31,2.14,0.17,7.9439,pre-market
2022-09-30,2022-10-20,1.11,1.15,-0.04,-3.4783,pre-market
2022-12-31,2023-01-26,0.46,0.57,-0.11,-19.2982,pre-market
2023-03-31,2023-04-25,0.58,0.37,0.21,56.7568,pre-market
2023-06-30,2023-07-25,0.75,0.71,0.04,5.6338,pre-market
2023-09-30,2023-10-24,0.48,0.45,0.03,6.6667,pre-market
2023-12-31,2024-01-25,0.43,0.4,0.03,7.5,pre-market
2024-03-31,2024-04-25,0.56,0.45,0.11,24.4444,pre-market
2024-06-30,2024-07-25,0.68,0.72,-0.04,-5.5556,pre-market
2024-09-30,2024-10-24,0.47,0.47,0,0,pre-market
2024-12-31,2025-01-30,-0.0752,0.24,-0.3152,-131.3333,pre-market
2025-03-31,2025-04-24,0.02,-0.01,0.03,300,pre-market
2025-06-30,2025-07-24,-0.42,-0.16,-0.26,-162.5,pre-market
2025-09-30,2025-10-23,-0.19,-0.3,0.11,36.6667,pre-market
2025-12-31,2026-01-29,-0.34,-0.51,0.17,33.3333,pre-market
2026-03-31,2026-04-23,-0.14,-0.29,0.15,51.7241,pre-market
