fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-09-30,USD,1660249000,7786942000,6126693000,6126693000,893952000,3167000000,6500000,766297000,None,None,None,0,None,None,None,414638000,906243000,324770000,None,None,None,893952000,1308590000,564259000
2007-09-30,USD,2196484000,9411497000,7215013000,7215013000,1053945000,783385000,7000000,1142539000,None,None,None,0,None,None,None,491891000,1056364000,383726000,None,None,None,1053945000,1545836000,672638000
2008-09-30,USD,5737700000,10383000000,4645300000,4645300000,503900000,4201000000,7200000,5233800000,None,None,None,53400000,None,None,None,604500000,459500000,144000000,None,None,None,512900000,1117400000,315500000
2009-09-30,USD,5449700000,9774600000,4324900000,4324900000,562000000,3878000000,6500000,4887700000,None,None,None,39100000,None,None,None,563300000,559900000,168400000,None,354500000,None,599000000,1162300000,390800000
2010-09-30,USD,6290900000,10707400000,4416500000,4416500000,1419400000,4177000000,9000000,4871500000,None,None,None,32700000,None,None,None,540800000,1437000000,488700000,None,898000000,None,1469700000,2010500000,945600000
2011-09-30,USD,3190000000,11700400000,8510400000,8510400000,1728500000,749300000,15000000,1461500000,None,None,None,33300000,None,115900000,None,550000000,1811100000,563100000,None,1248000000,None,1844400000,2394400000,1245700000
2012-09-30,USD,3545400000,13276800000,9731400000,9731400000,1997400000,801200000,0,1548000000,None,None,None,32700000,None,94400000,None,580600000,2059100000,674400000,None,1384700000,None,2091800000,2672400000,1383800000
2013-09-30,USD,4198400000,14866800000,10668400000,10668400000,-325400000,937900000,0,4523800000,None,None,None,28100000,None,123600000,None,655600000,-229900000,-238700000,None,8300000,None,-201800000,453800000,8300000
2014-09-30,USD,4950800000,16447800000,11497000000,11497000000,3081100000,991300000,0,1869700000,None,None,None,64100000,None,142700000,None,748400000,3159700000,1092000000,None,2067700000,None,3223800000,3972200000,2068100000
2015-09-30,USD,5964100000,19162700000,13198600000,13198600000,3601000000,1196700000,0,2363100000,None,None,27500000,70500000,None,372500000,None,933800000,3903000000,1143700000,None,2759300000,None,3973500000,4907300000,2757400000
2016-09-30,USD,6742600000,21315900000,14573300000,14573300000,4171900000,1408900000,0,2570700000,None,26700000,108000000,81300000,None,108000000,None,1030100000,4198600000,1379700000,None,2818900000,None,4279900000,5310000000,2817700000
2017-09-30,USD,6834600000,22386800000,15552200000,15552200000,4134700000,1408400000,0,2699900000,None,182800000,275300000,92500000,None,275300000,None,1067100000,4317500000,1432600000,None,2884900000,None,4410000000,5477100000,2884700000
2018-09-30,USD,7316600000,24719500000,17402900000,17402900000,3883300000,1708200000,0,3433300000,None,21100000,191400000,170300000,None,2067000000,None,1305900000,5780000000,1262000000,None,4518000000,None,5950300000,7256200000,4518300000
2019-09-30,USD,7488100000,26508600000,19020500000,19020500000,4077900000,1824100000,None,3410200000,None,-234500000,96500000,331000000,None,719300000,None,1449300000,4466200000,871600000,None,3594600000,None,4797200000,6246500000,3599200000
2020-09-30,USD,5059100000,23518000000,18458900000,18458900000,1561700000,1679600000,None,3497400000,None,-397300000,39700000,437000000,None,39700000,None,1503200000,1164400000,239700000,None,924700000,None,1601400000,3104600000,928300000
2021-09-30,USD,8391000000,29060600000,20669600000,20669600000,4872100000,1932600000,None,3518900000,None,-379700000,90100000,469800000,None,954600000,None,1524100000,5356900000,1156600000,None,4200300000,None,5826700000,7350800000,4199300000
2022-09-30,USD,8371100000,32250300000,23879200000,23879200000,4617800000,2032000000,None,3753300000,None,-385900000,97000000,482900000,None,97000000,None,1529400000,4231900000,948500000,None,3283400000,None,4714800000,6244200000,3281600000
2023-09-30,USD,9846200000,35975600000,26129400000,26129400000,5870800000,2441300000,None,3975400000,None,-468900000,81200000,550100000,None,None,None,1450300000,5401900000,1277200000,None,4124700000,None,5952000000,7402300000,4124500000
2024-09-30,USD,9709100000,36176200000,26467100000,26467100000,5408800000,2523300000,None,4300300000,None,-439200000,122800000,562000000,None,None,None,1592400000,4969600000,1207300000,None,3762300000,None,5531600000,7124000000,3760900000
2025-09-30,USD,8981500000,37184400000,28202900000,28202900000,3580800000,2617200000,None,5400700000,None,-429300000,113300000,542600000,None,None,None,1684700000,3151500000,1294800000,None,1856700000,None,3694100000,5378800000,1856400000
