fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-22,0.46,0.46,0,0,pre-market
1996-06-30,1996-07-22,0.72,0.73,-0.01,-1.3699,pre-market
1996-09-30,1996-10-21,0.41,0.4,0.01,2.5,pre-market
1996-12-31,1997-01-29,0.29,0.26,0.03,11.5385,pre-market
1997-03-31,1997-04-21,0.53,0.52,0.01,1.9231,pre-market
1997-06-30,1997-07-21,0.83,0.83,0,0,pre-market
1997-09-30,1997-10-20,0.46,0.46,0,0,pre-market
1997-12-31,1998-01-29,0.32,0.33,-0.01,-3.0303,pre-market
1998-03-31,1998-04-21,0.59,0.57,0.02,3.5088,pre-market
1998-06-30,1998-07-21,0.84,0.82,0.02,2.439,pre-market
1998-09-30,1998-10-19,0.46,0.46,0,0,pre-market
1998-12-31,1999-01-28,0.34,0.33,0.01,3.0303,pre-market
1999-03-31,1999-04-20,0.63,0.61,0.02,3.2787,pre-market
1999-06-30,1999-07-21,0.89,0.87,0.02,2.2989,pre-market
1999-09-30,1999-10-19,0.52,0.52,0,0,pre-market
1999-12-31,2000-01-25,0.38,0.37,0.01,2.7027,pre-market
2000-03-31,2000-04-24,0.69,0.65,0.04,6.1538,pre-market
2000-06-30,2000-07-20,0.93,0.97,-0.04,-4.1237,pre-market
2000-09-30,2000-10-19,0.66,0.6,0.06,10,pre-market
2000-12-31,2001-01-25,0.48,0.47,0.01,2.1277,pre-market
2001-03-31,2001-04-24,0.45,0.46,-0.01,-2.1739,pre-market
2001-06-30,2001-07-25,0.47,0.51,-0.04,-7.8431,pre-market
2001-09-30,2001-10-24,0.07,0.21,-0.14,-66.6667,pre-market
2001-12-31,2002-01-29,-0.03,-0.03,0,0,pre-market
2002-03-31,2002-04-25,0.15,0.1,0.05,50,pre-market
2002-06-30,2002-07-25,0.51,0.42,0.09,21.4286,pre-market
2002-09-30,2002-10-24,0.26,0.27,-0.01,-3.7037,post-market
2002-12-31,2003-01-30,0.22,0.2,0.02,10,pre-market
2003-03-31,2003-04-24,0.22,0.23,-0.01,-4.3478,pre-market
2003-06-30,2003-07-23,0.59,0.54,0.05,9.2593,post-market
2003-09-30,2003-10-24,0.41,0.38,0.03,7.8947,pre-market
2003-12-31,2004-01-29,0.43,0.42,0.01,2.381,pre-market
2004-03-31,2004-04-27,0.5,0.49,0.01,2.0408,pre-market
2004-06-30,2004-07-29,0.93,0.9,0.03,3.3333,pre-market
2004-09-30,2004-10-28,0.65,0.64,0.01,1.5625,pre-market
2004-12-31,2005-01-27,0.59,0.58,0.01,1.7241,pre-market
2005-03-31,2005-04-26,0.64,0.6,0.04,6.6667,pre-market
2005-06-30,2005-07-27,1.15,1.13,0.02,1.7699,pre-market
2005-09-30,2005-10-28,0.73,0.73,0,0,pre-market
2005-12-31,2006-01-26,0.73,0.72,0.01,1.3889,pre-market
2006-03-31,2006-04-27,0.64,0.58,0.06,10.3448,pre-market
2006-06-30,2006-07-27,0.99,0.93,0.06,6.4516,pre-market
2006-09-30,2006-10-27,0.48,0.46,0.02,4.3478,pre-market
2006-12-31,2007-01-25,0.36,0.38,-0.02,-5.2632,pre-market
2007-03-31,2007-04-26,0.35,0.29,0.06,20.6897,pre-market
2007-06-30,2007-07-26,0.65,0.64,0.01,1.5625,pre-market
2007-09-30,2007-10-26,0.16,0.12,0.04,33.3333,pre-market
2007-12-31,2008-01-31,0.09,0.1,-0.01,-10,pre-market
2008-03-31,2008-04-24,0.12,0.1,0.02,20,pre-market
2008-06-30,2008-07-24,-0.11,-0.19,0.08,42.1053,pre-market
2008-09-30,2008-10-23,-0.33,-0.88,0.55,62.5,pre-market
2008-12-31,2009-01-29,-0.75,-0.78,0.03,3.8462,pre-market
2009-03-31,2009-04-30,-1.23,-0.98,-0.25,-25.5102,pre-market
2009-06-30,2009-07-30,-1.5,-1.08,-0.42,-38.8889,pre-market
2009-09-30,2009-10-29,-1.53,-1.15,-0.38,-33.0435,pre-market
2009-12-31,2010-01-28,-1.4,-1.31,-0.09,-6.8702,pre-market
2010-03-31,2010-04-29,-0.09,-0.9,0.81,90,pre-market
2010-06-30,2010-07-29,0.43,0.02,0.41,2050,pre-market
2010-09-30,2010-10-28,0.06,-0.29,0.35,120.6897,pre-market
2010-12-31,2011-01-27,-0.94,-0.97,0.03,3.0928,post-market
2011-03-31,2011-04-28,0.35,0.14,0.21,150,pre-market
2011-06-30,2011-07-28,0.75,0.54,0.21,38.8889,pre-market
2011-09-30,2011-10-27,0.33,0.19,0.14,73.6842,pre-market
2011-12-31,2012-01-26,-0.3,-0.37,0.07,18.9189,pre-market
2012-03-31,2012-04-26,0.45,0.41,0.04,9.7561,pre-market
2012-06-30,2012-07-26,0.9,0.8,0.1,12.5,pre-market
2012-09-30,2012-10-25,0.43,0.29,0.14,48.2759,pre-market
2012-12-31,2013-01-24,0.02,-0.08,0.1,125,pre-market
2013-03-31,2013-04-25,0.76,0.63,0.13,20.6349,pre-market
2013-06-30,2013-07-25,1.18,1.08,0.1,9.2593,pre-market
2013-09-30,2013-10-24,0.59,0.52,0.07,13.4615,post-market
2013-12-31,2014-01-30,0.15,0.13,0.02,15.3846,pre-market
2014-03-31,2014-04-24,0.6,0.6,0,0,pre-market
2014-06-30,2014-07-24,0.95,0.89,0.06,6.7416,pre-market
2014-09-30,2014-10-23,0.63,0.59,0.04,6.7797,pre-market
2014-12-31,2015-01-29,0.33,0.27,0.06,22.2222,post-market
2015-03-31,2015-04-29,0.6,0.61,-0.01,-1.6393,pre-market
2015-06-30,2015-07-30,1.05,1.02,0.03,2.9412,pre-market
2015-09-30,2015-10-29,0.77,0.74,0.03,4.0541,pre-market
2015-12-31,2016-01-28,0.52,0.45,0.07,15.5556,pre-market
2016-03-31,2016-04-28,0.71,0.71,0,0,pre-market
2016-06-30,2016-07-28,1.19,1.17,0.02,1.7094,pre-market
2016-09-30,2016-10-27,0.91,0.92,-0.01,-1.087,pre-market
2016-12-31,2017-01-26,0.67,0.65,0.02,3.0769,pre-market
2017-03-31,2017-04-27,0.84,0.82,0.02,2.439,pre-market
2017-06-30,2017-07-27,1.35,1.34,0.01,0.7463,pre-market
2017-09-30,2017-10-26,0.91,1,-0.09,-9,pre-market
2017-12-31,2018-02-01,0.7,0.74,-0.04,-5.4054,pre-market
2018-03-31,2018-04-26,1.01,0.94,0.07,7.4468,pre-market
2018-06-30,2018-07-26,1.5,1.55,-0.05,-3.2258,pre-market
2018-09-30,2018-10-25,1.28,1.19,0.09,7.563,pre-market
2018-12-31,2019-01-31,0.98,0.9,0.08,8.8889,pre-market
2019-03-31,2019-04-25,0.99,0.98,0.01,1.0204,pre-market
2019-06-30,2019-07-25,1.45,1.42,0.03,2.1127,pre-market
2019-09-30,2019-10-24,1.1,0.99,0.11,11.1111,pre-market
2019-12-31,2020-01-30,0.82,0.75,0.07,9.3333,pre-market
2020-03-31,2020-04-30,0.96,0.84,0.12,14.2857,pre-market
2020-06-30,2020-07-30,0.99,0.44,0.55,125,pre-market
2020-09-30,2020-10-29,1.8,1.38,0.42,30.4348,pre-market
2020-12-31,2021-01-28,1.32,1.02,0.3,29.4118,pre-market
2021-03-31,2021-04-29,2.24,1.46,0.78,53.4247,pre-market
2021-06-30,2021-07-29,2.52,2.15,0.37,17.2093,pre-market
2021-09-30,2021-10-28,2.07,1.95,0.12,6.1538,pre-market
2021-12-31,2022-01-27,1.44,1.35,0.09,6.6667,pre-market
2022-03-31,2022-04-28,2.53,2.33,0.2,8.5837,pre-market
2022-06-30,2022-07-28,2.82,2.7,0.12,4.4444,pre-market
2022-09-30,2022-10-27,2.67,2.64,0.03,1.1364,pre-market
2022-12-31,2023-02-02,1.99,1.98,0.01,0.5051,pre-market
2023-03-31,2023-04-27,2.57,2.38,0.19,7.9832,pre-market
2023-06-30,2023-07-27,2.35,2.33,0.02,0.8584,pre-market
2023-09-30,2023-10-26,2.42,2.36,0.06,2.5424,pre-market
2023-12-31,2024-02-01,0.88,1.6,-0.72,-45,pre-market
2024-03-31,2024-04-25,1.35,1.35,0,0,pre-market
2024-06-30,2024-07-25,1.8,1.9,-0.1,-5.2632,pre-market
2024-09-30,2024-10-24,0.67,1.12,-0.45,-40.1786,pre-market
2024-12-31,2025-01-30,-1.24,0.13,-1.37,-1053.8462,pre-market
2025-03-31,2025-04-24,0.3,0.09,0.21,233.3333,pre-market
2025-06-30,2025-07-24,1.16,0.95,0.21,22.1053,pre-market
2025-09-30,2025-10-23,0.97,0.87,0.1,11.4943,pre-market
2025-12-31,2026-01-29,0.58,0.57,0.01,1.7544,pre-market
2026-03-31,2026-04-30,0.7,0.45,0.25,55.5556,pre-market
