fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,71100000,307000000,235900000,235900000,32800000,30700000,7600000,38300000,None,None,None,7800000,None,None,None,12000000,22000000,8600000,None,0,None,31800000,43800000,14500000
2006-06-30,USD,71700000,316000000,244300000,244300000,35400000,28800000,7500000,36300000,None,None,None,7100000,None,None,None,12300000,27200000,10700000,None,0,None,35700000,48000000,17600000
2006-09-30,USD,60000000,289100000,229100000,229100000,27100000,26600000,6300000,32900000,None,None,None,6800000,None,None,None,10700000,18900000,4200000,None,0,None,-497500000,-486800000,15700000
2006-12-31,USD,62000000,281000000,219000000,219000000,25900000,27100000,9000000,36100000,None,None,None,6400000,None,None,None,10000000,26000000,10600000,None,0,None,25900000,35900000,18100000
2007-03-31,USD,78300000,328700000,250400000,250400000,35300000,33400000,9600000,43000000,None,None,None,6800000,None,None,None,11200000,26500000,11000000,None,0,None,29900000,41100000,23500000
2007-06-30,USD,70400000,289800000,219400000,219400000,34500000,27400000,8500000,35900000,None,None,None,6000000,None,None,None,9300000,28000000,11900000,None,0,None,35600000,44900000,8800000
2007-09-30,USD,66900000,281100000,214200000,214200000,32800000,26400000,7700000,34100000,None,None,None,5300000,None,None,None,11700000,24400000,7200000,None,0,None,32800000,44500000,17300000
2007-12-31,USD,74200000,317700000,243500000,243500000,23900000,29200000,8500000,50300000,None,None,None,5500000,None,None,None,9300000,16100000,4300000,None,0,None,23900000,33200000,11800000
2008-03-31,USD,80100000,344500000,264400000,264400000,37000000,34600000,8500000,43100000,None,None,None,5000000,None,None,None,11400000,31400000,9600000,None,0,None,36600000,48000000,23200000
2008-06-30,USD,76100000,359500000,283400000,283400000,30500000,37600000,8000000,45600000,None,None,None,5900000,None,None,None,11800000,23400000,-2000000,None,0,None,30100000,41900000,26700000
2008-09-30,USD,71100000,331400000,260300000,260300000,36600000,26900000,7600000,34500000,None,None,None,4600000,None,None,None,11200000,31300000,11300000,None,0,None,36200000,47400000,33000000
2008-12-31,USD,61900000,289500000,227600000,227600000,30600000,24000000,7300000,31300000,None,None,None,4700000,None,None,None,11200000,24600000,-3200000,None,0,None,30600000,41800000,28300000
2009-03-31,USD,77000000,307300000,230300000,230300000,39900000,29300000,7800000,37100000,None,None,None,5400000,None,None,None,10900000,34500000,11200000,None,0,None,29000000,39900000,23400000
2009-06-30,USD,63100000,277300000,214200000,214200000,29700000,25300000,6400000,33400000,None,None,None,7500000,None,None,None,11600000,22200000,5700000,None,0,None,18100000,29700000,16800000
2009-09-30,USD,52100000,257100000,205000000,205000000,19600000,25800000,8400000,32500000,None,None,None,6900000,None,None,None,12000000,12700000,2500000,None,0,None,7600000,19600000,10400000
2009-12-31,USD,56300000,266600000,210300000,210300000,14500000,26800000,7500000,41800000,None,None,None,6300000,None,None,None,12100000,8200000,2600000,None,0,None,14500000,26600000,5700000
2010-03-31,USD,66100000,263000000,196900000,196900000,23800000,31400000,7400000,42300000,None,None,None,6600000,None,None,None,12000000,17200000,1500000,None,0,None,11800000,23800000,15800000
2010-06-30,USD,78400000,305100000,226700000,226700000,40500000,29600000,8300000,37900000,None,None,None,7100000,None,300000,None,13600000,33400000,10600000,None,22800000,None,26900000,40500000,23100000
2010-09-30,USD,70500000,294500000,224000000,224000000,34500000,28700000,7300000,36000000,None,None,None,5300000,None,-6800000,None,13700000,22400000,6800000,None,15600000,None,20800000,34500000,15600000
2010-12-31,USD,67600000,311000000,243400000,243400000,31000000,28800000,7800000,36600000,None,None,None,4200000,None,None,None,13900000,26800000,4000000,None,0,None,31000000,44900000,22900000
2011-03-31,USD,83000000,331600000,248600000,248600000,47200000,32900000,8600000,35800000,None,None,None,4200000,None,-4900000,None,14100000,38100000,12200000,None,25900000,None,33100000,47200000,26400000
2011-06-30,USD,87000000,353700000,266700000,266700000,49400000,29700000,7900000,37600000,None,None,None,2900000,None,None,None,13800000,46500000,9300000,None,37200000,None,35600000,49400000,37400000
2011-09-30,USD,86500000,351800000,265300000,265300000,46000000,29900000,7900000,40500000,None,None,None,2200000,None,None,None,13700000,43800000,12000000,None,31800000,None,32300000,46000000,32200000
2011-12-31,USD,85600000,355300000,269700000,269700000,49400000,28000000,8200000,36200000,None,None,None,2300000,None,None,None,13700000,47100000,8100000,None,39000000,None,44500000,58200000,39500000
