fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,7430000000,3347700000,937100000,937100000,755900000,1288900000,4082300000,833000000,None,228500000,228500000,2336800000,None,None,-300000,365800000,None,4565200000,2759400000,929400000,None,None,597000000,1805800000,None,500400000,None,None,1097400000,1110800000,None,2864800000,None,3024900000,182600000,93700000
2007-12-31,USD,11552700000,4929800000,1840000000,1840000000,887600000,1935000000,6622900000,980300000,None,733000000,733000000,3829700000,None,None,700000,267200000,None,7607900000,5456300000,1296800000,None,None,3083000000,2151600000,None,483000000,None,None,3566000000,1076500000,None,3944800000,None,3528800000,180700000,92000000
2008-12-31,USD,10480200000,4064200000,964900000,964900000,803800000,1961100000,6416000000,993900000,None,616500000,616500000,3831300000,None,None,None,334400000,None,7420300000,4030500000,1234600000,None,None,1679000000,3389800000,None,467900000,None,None,2146900000,1116900000,None,3059900000,None,4203000000,180600000,91700000
2009-12-31,USD,11129100000,4255800000,1215600000,1215600000,802300000,1796700000,6873300000,1051000000,None,501000000,501000000,3864000000,None,None,0,579000000,None,7250800000,2615600000,1291300000,None,None,75000000,4635200000,None,1430800000,None,None,1506000000,1257700000,3204400000,3878300000,0,4736800000,181000000,91950000
2010-12-31,USD,12438000000,4394000000,1032000000,1032000000,856000000,1944000000,8044000000,1205000000,None,766000000,766000000,4277000000,None,None,0,562000000,None,7933000000,2745000000,1472000000,None,None,11000000,5188000000,None,1354000000,None,None,1365000000,1262000000,3834000000,4505000000,0,5409000000,183000000,92650000
2011-12-31,USD,3671000000,1762000000,690000000,690000000,254000000,390500000,1909000000,324000000,None,89900000,89900000,510000000,None,None,0,433300000,None,2977000000,834000000,361100000,None,None,2000000,2143000000,None,4000000,None,None,6000000,439000000,2139000000,694000000,0,852000000,93100000,92800000
2012-12-31,USD,3386100000,1540400000,544500000,544500000,304200000,440300000,1845700000,373100000,None,136700000,136700000,651400000,None,None,38200000,213200000,None,2682900000,805300000,347000000,None,None,500000,1877600000,None,10100000,None,None,16800000,354500000,1877600000,703200000,0,898800000,91900000,94100000
2013-12-31,USD,3740200000,1665500000,507300000,507300000,315900000,496700000,2074700000,426200000,None,121500000,121500000,659800000,None,None,112900000,232700000,None,2533300000,832600000,332700000,None,None,39800000,1700700000,None,9100000,None,None,39800000,430300000,1700700000,1201000000,0,1320300000,91000000,92300000
2014-12-31,USD,3631500000,1636200000,584000000,584000000,302300000,500100000,1995300000,443900000,None,118200000,118200000,632100000,None,3900000,5400000,244400000,None,2411200000,775400000,309600000,None,None,1500000,1635800000,None,7000000,1100000,None,1500000,436300000,1635800000,1214900000,0,1445100000,91000000,92800000
2015-12-31,USD,3723600000,1497700000,415700000,415700000,292700000,584900000,2225900000,443500000,None,187200000,187200000,778300000,None,5600000,64900000,204400000,None,2358200000,953100000,314700000,None,None,245700000,1405100000,None,2300000,700000,None,248500000,126000000,1405100000,1365400000,0,1696700000,89500000,90700000
